,MIN,MAX,MEAN,RMS,VAR,STD,POWER,PEAK,P2P,CREST FACTOR,SKEW,KURTOSIS,MAX_f,SUM_f,MEAN_f,VAR_f,PEAK_f,SKEW_f,KURTOSIS_f
0,-1.636474609375,248.99309111181674,62.0975877483034,101.62905801995603,6472.355029865353,80.45094797368986,10328.46543402359,248.99309111181674,250.62956572119174,2.4500186852359103,[ 2.76025336e-06 -5.06277277e-01],[-1.20000383  0.78644801],5.002339804664174,41313.86173609436,1.6567958668629437,2.198581971929095,5.002339804664174,[ 2.76025336e-06 -5.06277277e-01],[-1.20000383  0.78644801]
0,-2.0,433.0090968316419,108.25565243613819,176.75326820966012,19522.431538422097,139.72269514442561,31241.717822796043,433.0090968316419,435.0090968316419,2.4497940050422025,[ 9.13899861e-07 -1.45976840e+00],[-1.20000127  6.37658687],8.662173558022957,124966.87129118416,2.8804829266822827,6.642264041932539,8.662173558022957,[ 9.13899861e-07 -1.45976840e+00],[-1.20000127  6.37658687]
0,-2.0,551.9740888378385,137.90334949839325,225.32038994473308,31751.94432197057,178.190752627544,50769.27812484657,551.9740888378385,553.9740888378385,2.44972986676096,[ 5.62640840e-07 -1.32474121e+00],[-1.20000078  2.46671406],11.050212528876592,203077.11249938625,3.6768017181957244,10.820805437323703,11.050212528876592,[ 5.62640840e-07 -1.32474121e+00],[-1.20000078  2.46671406]
0,-2.0,506.25908943399764,126.57115870648282,206.65727378025744,26686.97058998663,163.36147217133737,42707.22880628828,506.25908943399764,508.25908943399764,2.4497520952120584,[6.68755257e-07 7.85773625e-02],[-1.20000093  7.78981843],10.135415308593041,170828.91522515318,3.371800790011708,9.100506420422073,10.135415308593041,[6.68755257e-07 7.85773625e-02],[-1.20000093  7.78981843]
0,-2.0,651.5330915555951,162.85620063839073,265.96523678772974,44215.36509318136,210.27449938873082,70737.50717955314,651.5330915555951,653.5330915555951,2.4496926719622083,[ 4.03911515e-07 -1.29296343e+00],[-1.20000056  5.44717988],13.043764375216032,282950.02871821256,4.338659665085448,15.065975631678631,13.043764375216032,[ 4.03911515e-07 -1.29296343e+00],[-1.20000056  5.44717988]
0,-2.0,578.9250954513035,144.68454398018187,236.32306616744597,34914.974336029874,186.85549051614692,55848.591602783046,578.9250954513035,580.9250954513035,2.449718958204054,[5.11499879e-07 1.05078251e+00],[-1.20000071  5.82193984],11.578414236110222,223394.3664111322,3.852689818072782,11.880582654806693,11.578414236110222,[5.11499879e-07 1.05078251e+00],[-1.20000071  5.82193984]
0,-0.975341796875,648.8580894252647,162.28579081205564,264.8730421387019,43821.05055231629,209.3347810382123,70157.72845181057,648.8580894252647,649.8334312221397,2.449694707268425,[4.07248780e-07 1.27642623e+00],[-1.20000057  5.49801706],12.973603189728115,280630.9138072423,4.322186326503855,14.951739062240621,12.973603189728115,[4.07248780e-07 1.27642623e+00],[-1.20000057  5.49801706]
0,-1.99993896484375,696.651085063149,173.8566879378557,284.38475287825554,50648.53972890555,225.05230442922718,80874.68766962647,696.651085063149,698.6510240279928,2.4496780436094046,[ 3.53320390e-07 -1.22450851e+00],[-1.20000049  2.25453119],13.954404114591325,323498.7506785059,4.643700486312958,17.258492547374583,13.954404114591325,[ 3.53320390e-07 -1.22450851e+00],[-1.20000049  2.25453119]
0,-1.2077637,476.8200884024869,119.17397518989398,194.6388609699348,23681.849837112135,153.88908290425326,37884.28619967361,476.8200884024869,478.02785210248686,2.4497681810629772,[7.53813191e-07 8.35425256e-01],[-1.20000105  2.9398632 ],9.533099759708163,151537.1447986944,3.1760803319645876,8.074913739578195,9.533099759708163,[7.53813191e-07 8.35425256e-01],[-1.20000105  2.9398632 ]
0,-2.0,699.0730840790243,174.43462089238423,285.37379871510615,51010.76802722008,225.85563536741802,81438.20499308991,699.0730840790243,701.0730840790243,2.4496750830896064,[3.50878578e-07 1.05486465e+00],[-1.20000049  1.26221428],14.024317828030089,325752.8199723596,4.660535938714084,17.383874896574955,14.024317828030089,[3.50878578e-07 1.05486465e+00],[-1.20000049  1.26221428]
0,-2.0,609.5740878135506,152.44721135173512,248.8355173303666,38678.96243615056,196.66967848692528,61919.114685071174,609.5740878135506,611.5740878135506,2.449706916252832,[ 4.61396613e-07 -9.95902331e-01],[-1.20000064 10.08851751],12.187337223656598,247676.45874028472,4.061335083633161,13.201886420445058,12.187337223656598,[ 4.61396613e-07 -9.95902331e-01],[-1.20000064 10.08851751]
0,-1.2487793,579.4050804262437,144.766092333885,236.51899345322752,34984.01277450497,187.04013680091492,55941.23426412788,579.4050804262437,580.6538597262437,2.4497190351049887,[ 5.10671367e-07 -1.36821370e-01],[-1.20000071  0.88946513],11.597606575843162,223764.93705651158,3.864412424988111,11.952955553058999,11.597606575843162,[ 5.10671367e-07 -1.36821370e-01],[-1.20000071  0.88946513]
0,-2.0,589.6570877915937,147.8174532905665,240.70519069881323,36088.989332043224,189.97102234826033,57938.988829352034,589.6570877915937,591.6570877915937,2.449706572923111,[ 4.93071260e-07 -3.25569632e-01],[-1.20000069  4.8405017 ],11.838482410490409,231755.95531740814,3.9285997307670217,12.353464528678352,11.838482410490409,[ 4.93071260e-07 -3.25569632e-01],[-1.20000069  4.8405017 ]
0,-1.999939,561.0510883669242,140.01935735125082,229.02617952439863,32847.57047448481,181.23898718124866,52452.990907542066,561.0510883669242,563.0510273669242,2.4497246975521167,[ 5.44595666e-07 -7.87581883e-01],[-1.20000076  1.61855936],11.227365113426114,209811.96363016832,3.7375652634702923,11.181361676682943,11.227365113426114,[ 5.44595666e-07 -7.87581883e-01],[-1.20000076  1.61855936]
0,-2.0,480.10108611600344,120.01046032025776,195.9783586380856,24005.006468197935,154.93549131234565,38407.51705447811,480.10108611600344,482.10108611600344,2.4497658284944053,[ 7.43557581e-07 -1.33365965e+00],[-1.20000103  5.6804549 ],9.608239455624993,153630.06821791243,3.1990269077526325,8.191976033991532,9.608239455624993,[ 7.43557581e-07 -1.33365965e+00],[-1.20000103  5.6804549 ]
0,-0.652587890625,657.0320859445258,164.2999302216856,268.2100372477028,44942.15700956337,211.99565327988066,71936.62408041414,657.0320859445258,657.6846738351508,2.44969238544093,[ 3.97187981e-07 -3.20903031e-01],[-1.20000055 -0.08471778],13.153162984218879,287746.49632165657,4.378903340663145,15.346627162609547,13.153162984218879,[ 3.97187981e-07 -3.20903031e-01],[-1.20000055 -0.08471778]
0,-1.999939,663.2900865942588,165.7054816740498,270.76487208059035,45855.309295989595,214.1385282848222,73313.61595281845,663.2900865942588,665.2900255942589,2.449690321707749,[3.89732320e-07 6.89120227e-02],[-1.20000054  5.18068872],13.270401168071338,293254.46381127386,4.420210777331392,15.637452520943798,13.270401168071338,[3.89732320e-07 6.89120227e-02],[-1.20000054  5.18068872]
0,-2.0,514.285081654734,128.5338284868468,209.93409972212822,27551.381160654328,165.98608725027026,44072.32622614048,514.285081654734,516.285081654734,2.449745335967092,[ 6.48072111e-07 -9.91215151e-01],[-1.2000009   4.34879938],10.323286377600986,176289.30490456193,3.4292192830797137,9.413063502622101,10.323286377600986,[ 6.48072111e-07 -9.91215151e-01],[-1.2000009   4.34879938]
0,-2.0,553.399083120718,138.20469948043973,225.90212761830693,31931.23230399918,178.6931232700329,51031.771262477836,553.399083120718,555.399083120718,2.4497293981036017,[ 5.59756518e-07 -6.96839689e-01],[-1.20000078  2.67281862],11.085122511835873,204127.08504991134,3.6893993104741063,10.895056012804655,11.085122511835873,[ 5.59756518e-07 -6.96839689e-01],[-1.20000078  2.67281862]
0,-1.999939,345.24207888104684,86.29066437072467,140.9222979317631,12413.01529682755,111.41371233751953,19859.094054368605,345.24207888104684,347.2420178810468,2.4498754558218936,[ 1.43702946e-06 -5.94230134e-01],[-1.200002   11.03387806],6.91497441082223,79436.3762174744,2.3022367324795505,4.243804079155648,6.91497441082223,[ 1.43702946e-06 -5.94230134e-01],[-1.200002   11.03387806]
0,-2.0,404.6330809612714,101.06734717498283,165.1688401240585,17066.137082938283,130.63742604222682,27280.745747926794,404.6330809612714,406.6330809612714,2.449814872208045,[ 1.04648138e-06 -1.57357218e+00],[-1.20000145  4.13023921],8.095792782553271,109122.98299170718,2.697858558932634,5.826995480738009,8.095792782553271,[ 1.04648138e-06 -1.57357218e+00],[-1.20000145  4.13023921]
0,-1.99993896484375,789.2730854970757,197.01641745873158,322.19746706525547,64995.73903499322,254.9426191027958,103811.20778326639,789.2730854970757,791.2730244619195,2.4496563945278385,[ 2.75296768e-07 -2.99909159e-01],[-1.20000038 -0.34312158],15.8027304085591,415244.8311330656,5.261058574055666,22.15108885226941,15.8027304085591,[ 2.75296768e-07 -2.99909159e-01],[-1.20000038 -0.34312158]
0,-2.0,608.9310967745174,152.13794154798595,248.57288730261047,38642.527043497896,196.57702572655305,61788.48030195629,608.9310967745174,610.9310967745174,2.449708427102953,[4.62361130e-07 1.65961237e+00],[-1.20000064 11.44865917],12.167706723361965,247153.92120782513,4.051703626357789,13.139312669445571,12.167706723361965,[4.62361130e-07 1.65961237e+00],[-1.20000064 11.44865917]
0,-0.92749023,736.0720824089923,183.9920554358866,300.4779662762195,56433.93175397051,237.55827022852836,90287.00821749288,736.0720824089923,736.9995726389923,2.4496707413559418,[ 3.16509877e-07 -8.93938027e-01],[-1.20000044  0.62592211],14.728897419905733,361148.0328699716,4.908503219391807,19.282328175063647,14.728897419905733,[ 3.16509877e-07 -8.93938027e-01],[-1.20000044  0.62592211]
0,-1.99993896484375,545.160953354336,136.12925567736505,222.53898813725272,30992.42698987886,176.04666139941097,49523.601241152304,545.160953354336,547.1608923191798,2.4497323274342544,[5.76951124e-07 7.86925039e-01],[-1.2000008  5.9399442],11.129722146895771,198094.4049646092,3.704638034197509,10.98535594828078,11.129722146895771,[5.76951124e-07 7.86925039e-01],[-1.2000008  5.9399442]
0,-1.999939,488.8800853191423,122.12839643625489,199.56238211695128,24909.799140101044,157.8283850899484,39825.14435619208,488.8800853191423,490.8800243191423,2.4497607221016215,[ 7.17114838e-07 -7.93551461e-01],[-1.200001    1.34224958],9.779666212429628,159300.57742476833,3.257947018667546,8.496433345177053,9.779666212429628,[ 7.17114838e-07 -7.93551461e-01],[-1.200001    1.34224958]
0,-1.999939,632.0590911877295,157.9561918412607,258.0148665225133,41621.51280563718,204.01351133108116,66571.67134663033,632.0590911877295,634.0590301877295,2.449700281640859,[ 4.29168916e-07 -4.89880522e-01],[-1.2000006   1.67511845],12.630481701141598,266286.68538652133,4.209134505983203,14.17997457515921,12.630481701141598,[ 4.29168916e-07 -4.89880522e-01],[-1.2000006   1.67511845]
0,-1.999939,678.6450786445494,169.57018219951632,277.03351553751696,47993.522039898475,219.0742386495922,76747.56873107565,678.6450786445494,680.6450176445494,2.449685834321532,[ 3.72312479e-07 -1.16782195e+00],[-1.20000052  8.21817725],13.58885558995607,306990.27492430265,4.527880161125408,16.408379221436725,13.58885558995607,[ 3.72312479e-07 -1.16782195e+00],[-1.20000052  8.21817725]
0,-1.99993896484375,553.4970966535641,138.16572984426023,225.94227139784482,31960.14110102027,178.7739944763227,51049.91000441737,553.4970966535641,555.4970356184078,2.449727947007103,[ 5.59540598e-07 -1.37263464e+00],[-1.20000078  2.16758496],11.06290736964575,204199.64001766944,3.6827232725737526,10.855724020716632,11.06290736964575,[ 5.59540598e-07 -1.37263464e+00],[-1.20000078  2.16758496]
0,-2.0,580.90608628705,145.13443525695135,237.13198330892368,35167.573210669456,187.53019279750515,56231.57750802366,580.90608628705,582.90608628705,2.4497163064261755,[5.08030522e-07 3.31571583e-01],[-1.20000071  4.82194475],11.671729902026952,224926.31003209465,3.8710985479845563,11.994383803002897,11.671729902026952,[5.08030522e-07 3.31571583e-01],[-1.20000071  4.82194475]
0,-1.999939,724.6880870598692,181.02089856654325,295.8305243537315,54747.13342156499,233.98105355255794,87515.69913940373,724.6880870598692,726.6880260598692,2.449673131746684,[ 3.26523006e-07 -1.84733618e-02],[-1.20000045  0.39941242],14.494464667529256,350062.7965576149,4.829251690729706,18.664843155879435,14.494464667529256,[ 3.26523006e-07 -1.84733618e-02],[-1.20000045  0.39941242]
0,-2.0,734.1780821550876,183.48759484229487,299.70486046229666,56155.30592371458,236.97110778260412,89823.00338472473,734.1780821550876,736.1780821550876,2.4496702556729084,[ 3.18144342e-07 -8.00215752e-02],[-1.20000044  3.95397921],14.74770468322604,359292.0135388989,4.896053820163781,19.184693737983515,14.74770468322604,[ 3.18144342e-07 -8.00215752e-02],[-1.20000044  3.95397921]
0,-2.0,630.0760849739792,157.56549239689477,257.20547513593584,41327.7720456266,203.2923314973455,66154.65643990251,630.0760849739792,632.0760849739792,2.4496993488998524,[4.31879207e-07 1.04415095e+00],[-1.2000006   0.37437708],12.64213023176594,264618.62575961,4.199762343823165,14.117180011533389,12.64213023176594,[4.31879207e-07 1.04415095e+00],[-1.2000006   0.37437708]
0,-2.0,514.3830962182503,128.59891311572514,209.97478205673812,27551.728645228846,165.98713397498267,44089.40909977467,514.3830962182503,516.3830962182503,2.449737493139804,[ 6.47803148e-07 -8.85246309e-01],[-1.2000009   0.45086876],10.335364050308307,176357.63639909864,3.422559315306215,9.376689065437981,10.335364050308307,[ 6.47803148e-07 -8.85246309e-01],[-1.2000009   0.45086876]
0,-1.99993896484375,493.04808522672727,122.81030794000579,201.26492056479984,25425.196513636136,159.45280340475716,40507.568249955184,493.04808522672727,495.048024191571,2.449746750914718,[ 7.05051387e-07 -4.41050565e-01],[-1.20000098 -0.21053243],9.912767433308389,162030.27299982077,3.2858183200807263,8.64265080633408,9.912767433308389,[ 7.05051387e-07 -4.41050565e-01],[-1.20000098 -0.21053243]
0,-2.0,441.8240902631877,110.388507522154,180.35175046629152,20341.131303286817,142.6223380234906,32526.75389625548,441.8240902631877,443.8240902631877,2.449790973033924,[8.77841571e-07 5.52393672e-01],[-1.20000122 17.21988318],8.837686525739683,130107.01558502189,2.9420001715137003,6.928851169423951,8.837686525739683,[8.77841571e-07 5.52393672e-01],[-1.20000122 17.21988318]
0,-2.0,540.0220892716206,134.79615324921812,220.44136095869646,30424.3906905356,174.42588881968067,48594.393621322306,540.0220892716206,542.0220892716206,2.4497312433704455,[ 5.87802766e-07 -1.23018741e+00],[-1.20000082  2.23573152],10.845631113810061,194377.57448528922,3.596920327262939,10.35598531508789,10.845631113810061,[ 5.87802766e-07 -1.23018741e+00],[-1.20000082  2.23573152]
0,-2.0,518.7140960009662,129.32314263826197,211.74270163169982,28110.4964724548,167.66185157171205,44834.97169429105,518.7140960009662,520.7140960009662,2.449737780824224,[ 6.37039008e-07 -1.31044487e-02],[-1.20000089  1.85000166],10.382837322750534,179339.8867771642,3.451498975696001,9.535784587147687,10.382837322750534,[ 6.37039008e-07 -1.31044487e-02],[-1.20000089  1.85000166]
0,-2.0,578.6430940699493,144.55124040271528,236.20805227416514,34899.18285719114,186.8132298773059,55794.24395915473,578.6430940699493,580.6430940699493,2.449717901226847,[ 5.11999899e-07 -7.33888417e-01],[-1.20000071  5.53311717],11.612044319422333,223176.97583661892,3.8515976776994845,11.873881726006902,11.612044319422333,[ 5.11999899e-07 -7.33888417e-01],[-1.20000071  5.53311717]
0,-2.0,687.5900828655623,171.571679889582,280.68565156937547,49347.59365679166,222.14318278261806,78784.43499692484,687.5900828655623,689.5900828655623,2.44968019925883,[ 3.62690338e-07 -6.72696855e-01],[-1.2000005   1.89034678],13.787922375412194,315137.73998769943,4.584755295444882,16.823222071011468,13.787922375412194,[ 3.62690338e-07 -6.72696855e-01],[-1.2000005   1.89034678]
0,-2.0,466.4660889192612,116.44947396260052,190.41212507112436,22696.29738793512,150.6529036823888,36256.777374101504,466.4660889192612,468.4660889192612,2.449770931052961,[ 7.87619477e-07 -5.59207361e-01],[-1.20000109  4.92840039],9.329041338302348,145027.109496406,3.1068361074637103,7.726835435370329,9.329041338302348,[ 7.87619477e-07 -5.59207361e-01],[-1.20000109  4.92840039]
0,-2.0,482.000095440804,120.56757150448955,196.7538879162268,24175.553111660945,155.4848967316792,38712.09241015114,482.000095440804,484.000095440804,2.4497614788991022,[ 7.37698592e-07 -3.46781398e-01],[-1.20000103  1.97640432],9.665557000938904,154848.36964060453,3.2072984598302514,8.234465889536125,9.665557000938904,[ 7.37698592e-07 -3.46781398e-01],[-1.20000103  1.97640432]
0,-2.0,345.4900834552075,86.03275342312581,141.02469836364006,12486.330886991294,111.742252022193,19887.96554855566,345.4900834552075,347.4900834552075,2.449855149233094,[ 1.43495412e-06 -4.07513053e-01],[-1.20000199 -0.94134321],6.969845851867066,79551.86219422265,2.3023808229399934,4.244838863917719,6.969845851867066,[ 1.43495412e-06 -4.07513053e-01],[-1.20000199 -0.94134321]
0,-2.0,542.1120941530837,135.56690472300565,221.29425322991176,30592.76085640782,174.90786390670894,48971.14651258431,542.1120941530837,544.1120941530837,2.449734171767493,[ 5.83275703e-07 -2.01836170e+00],[-1.20000081 11.56810167],10.877843358858799,195884.5860503372,3.6082483431022916,10.421195679590918,10.877843358858799,[ 5.83275703e-07 -2.01836170e+00],[-1.20000081 11.56810167]
