,MIN,MAX,MEAN,RMS,VAR,STD,POWER,PEAK,P2P,CREST FACTOR,SKEW,KURTOSIS,MAX_f,SUM_f,MEAN_f,VAR_f,PEAK_f,SKEW_f,KURTOSIS_f
0,-2.0,647.9700878333396,161.35500988171836,264.51201148245707,43931.16500456609,209.5976264287506,69966.6042184955,647.9700878333396,649.9700878333396,2.449681147566012,[ 4.08366620e-07 -4.54168314e-01],[-1.20000057 -0.23602479],13.018061336037286,279866.41687398206,4.3173271762616015,14.918659737106818,13.018061336037286,[ 4.08366620e-07 -4.54168314e-01],[-1.20000057 -0.23602479]
0,-2.0,577.897080266655,145.0380261823383,235.90499920302602,34615.13961011106,186.05144345075922,55651.16864897971,577.897080266655,579.897080266655,2.449702559161545,[ 5.13338393e-07 -4.25706725e-02],[-1.20000071  0.46582514],11.613598760392884,222604.67459591886,3.8544929109973483,11.892188388850927,11.613598760392884,[ 5.13338393e-07 -4.25706725e-02],[-1.20000071  0.46582514]
0,-2.0,461.6320859010587,116.01438081956248,188.4408679148213,22050.62414354466,148.494525634936,35509.96070049113,461.6320859010587,463.6320859010587,2.4497450633146354,[ 8.04192722e-07 -7.57833838e-01],[-1.20000112  1.63263576],9.270243570022924,142039.8428019645,3.0760534217334654,7.575026583895137,9.270243570022924,[ 8.04192722e-07 -7.57833838e-01],[-1.20000112  1.63263576]
0,-2.0,555.0420806454558,138.700751634853,226.57355834716805,32097.678838024385,179.15825082318813,51335.57734209757,555.0420806454558,557.0420806454558,2.449721338599409,[ 5.56453042e-07 -6.44775769e-01],[-1.20000077  0.93935733],11.112524997510697,205342.30936839024,3.701728969000401,10.968204180300209,11.112524997510697,[ 5.56453042e-07 -6.44775769e-01],[-1.20000077  0.93935733]
0,-2.0,549.7620875080373,136.89023260576718,224.4186707172924,31624.803983655478,177.83364131585304,50363.73976651652,549.7620875080373,551.7620875080373,2.4497163527030725,[5.67176151e-07 1.91007770e-01],[-1.20000079  0.31745946],11.029507168247745,201454.95906606608,3.6628174375648377,10.739054620695162,11.029507168247745,[5.67176151e-07 1.91007770e-01],[-1.20000079  0.31745946]
0,-2.0,446.1220917897146,110.97403319937973,182.10835643975898,20848.21744065327,144.38911815179588,33163.4534851903,446.1220917897146,448.1220917897146,2.4497617820041704,[8.61020027e-07 3.73348523e-01],[-1.2000012  -0.00698867],8.950901426241803,132653.8139407612,2.9700388218870053,7.06195506002096,8.950901426241803,[8.61020027e-07 3.73348523e-01],[-1.2000012  -0.00698867]
0,-0.122802734375,694.4620876895074,174.13334815610668,283.4918445626208,50045.2029934613,223.70785188155847,80367.62593351716,694.4620876895074,694.5848904238824,2.449672189903533,[ 3.55547847e-07 -1.75965052e-01],[-1.20000049  0.38522645],13.937879070894839,321470.5037340686,4.627339125605547,17.137346612093136,13.937879070894839,[ 3.55547847e-07 -1.75965052e-01],[-1.20000049  0.38522645]
0,-2.0,416.74308849232074,103.88076398160234,170.11322448717425,18147.296020022357,134.71190006833976,28938.509145423737,416.74308849232074,418.74308849232074,2.4497983019758776,[9.86583878e-07 3.99100678e-01],[-1.20000137  4.00709306],8.335730950894646,115754.03658169495,2.7756099314620886,6.167548066211421,8.335730950894646,[9.86583878e-07 3.99100678e-01],[-1.20000137  4.00709306]
0,-0.9177246,354.1990868358386,88.70234375713827,144.579228883008,13035.047636395679,114.17113311339114,20903.153424405213,354.1990868358386,355.1168114358386,2.449861502045033,[ 1.36532127e-06 -1.21743748e+00],[-1.2000019   3.94174863],7.09781843365128,83612.61369762084,2.359272395531062,4.4566449139993445,7.09781843365128,[ 1.36532127e-06 -1.21743748e+00],[-1.2000019   3.94174863]
0,-0.701416,400.4550866338542,100.27699393469388,163.46316628127605,16664.731218121466,129.09194869596425,26720.206730700098,400.4550866338542,401.1565026338542,2.4498184865988644,[1.06839587e-06 3.70971480e-01],[-1.20000148  3.31333894],8.02525204928145,106880.8269228004,2.6677522694389078,5.6977471519134975,8.02525204928145,[1.06839587e-06 3.70971480e-01],[-1.20000148  3.31333894]
