,MIN,MAX,MEAN,RMS,VAR,STD,POWER,PEAK,P2P,CREST FACTOR,SKEW,KURTOSIS,MAX_f,SUM_f,MEAN_f,VAR_f,PEAK_f,SKEW_f,KURTOSIS_f
0,-0.122802734375,694.596,174.19657208650642,283.5692528926839,50067.07545942547,223.75673276892803,80411.5211861149,694.596,694.718802734375,2.4494757203555784,[ 3.81420439e-16 -1.75378359e-01],[-1.2         0.38157577],3.4857158470630996,321646.0847444596,1.1574666223243162,1.0718155264692886,3.4857158470630996,[ 3.81420439e-16 -1.75378359e-01],[-1.2         0.38157577]
0,-2.0,416.877,103.94407472796789,170.19063047180535,18160.480029337243,134.76082527699674,28964.8507003906,416.877,418.877,2.449470918841575,[4.98584089e-16 3.84259727e-01],[-1.2         3.96172183],2.085319337050636,115859.40280156245,0.6945341142430129,0.38591043571488165,2.085319337050636,[4.98584089e-16 3.84259727e-01],[-1.2         3.96172183]
0,-0.9777832,354.333,88.76555843296264,144.65663453602644,13046.217551373818,114.2200400602881,20925.54191528952,354.333,355.3107832,2.4494763142837677,[-2.01147688e-16 -1.22862354e+00],[-1.2        3.9280728],1.775777812181445,83702.16766115809,0.5904498283095237,0.2789133275239392,1.775777812181445,[-2.01147688e-16 -1.22862354e+00],[-1.2        3.9280728]
0,-0.71655273,400.589,100.3402323933364,163.5405726764057,16677.35667457798,129.14084045946882,26745.518911326733,400.589,401.30555273,2.449477786730251,[8.61970409e-16 3.56106539e-01],[-1.2         3.31957135],2.0076411893568857,106982.07564530693,0.6675698610055595,0.35653099180793946,2.0076411893568857,[8.61970409e-16 3.56106539e-01],[-1.2         3.31957135]
0,-2.0,747.541,186.4228957215988,305.18370397770775,58383.597124327054,241.62697929727767,93137.09317355316,747.541,749.541,2.449478757406406,[9.74773351e-16 1.29303132e+00],[-1.2         3.73420417],3.752819183403355,372548.3726942127,1.2456812162095172,1.2414095768566586,3.752819183403355,[9.74773351e-16 1.29303132e+00],[-1.2         3.73420417]
0,-2.0,788.925,197.0240131140481,322.0780036688649,64915.77870375676,254.7857505900924,103734.24044732134,788.925,790.925,2.449484258512451,[-1.55667367e-16 -8.83120033e-01],[-1.2         2.80513532],3.9528367265862214,414936.9617892854,1.3158899995854647,1.3852693443589807,3.9528367265862214,[-1.55667367e-16 -8.83120033e-01],[-1.2         2.80513532]
0,-1.71435546875,733.664,183.91874855012875,299.5185013069461,55885.226556913556,236.40056378298584,89711.33262515908,733.664,735.37835546875,2.4494780682951607,[ 8.75965150e-17 -1.45571365e+00],[-1.2         7.83289529],3.6821358409151443,358845.33050063625,1.223158440024529,1.1969234598199598,3.6821358409151443,[ 8.75965150e-17 -1.45571365e+00],[-1.2         7.83289529]
0,0.0,664.716,166.6671511537133,271.37064139827106,45864.08573921433,214.1590197475099,73642.02501290904,664.716,664.716,2.449476467221981,[-5.68761082e-16  2.61922802e-01],[-1.2        -0.83443701],3.336930731770115,294568.10005163617,1.1082654859876753,0.9826312496794268,3.336930731770115,[-5.68761082e-16  2.61922802e-01],[-1.2        -0.83443701]
0,-2.0,612.105,152.4343384078813,249.89300131079008,39210.28457826606,198.0158695111734,62446.51210411453,612.105,614.105,2.44946835961496,[7.68146837e-16 2.69807593e-01],[-1.2         0.70732371],3.0788360895717566,249786.04841645813,1.0202344808540473,0.8327411428209659,3.0788360895717566,[7.68146837e-16 2.69807593e-01],[-1.2         0.70732371]
0,-2.0,312.435,77.62265493279197,127.5538963509443,10244.719915492149,101.21620381881623,16269.996474307442,312.435,314.435,2.4494351716264684,[-8.73288966e-16  9.25006367e-02],[-1.2         2.17701476],1.5816062392020733,65079.98589722977,0.5205399435086845,0.21681750554191498,1.5816062392020733,[-8.73288966e-16  9.25006367e-02],[-1.2         2.17701476]
0,-2.0,435.249,108.93584236655607,177.69058167727295,19706.925064696457,140.38135583009753,31573.942816807612,435.249,437.249,2.4494770397595556,[-2.20620860e-16  1.10152643e-03],[-1.2        1.1836279],2.175664482038983,126295.77126723045,0.7244388495045799,0.4198566204956537,2.175664482038983,[-2.20620860e-16  1.10152643e-03],[-1.2        1.1836279]
0,-2.0,249.127,61.85617976933549,101.7080813998682,6518.346846385868,80.7362796169471,10344.533822042218,249.127,251.127,2.4494317125160405,[-8.48224077e-16  1.39127315e+00],[-1.2         7.63811377],1.2508306742264115,41378.135288168865,0.4148433518624565,0.13769401798909373,1.2508306742264115,[-8.48224077e-16  1.39127315e+00],[-1.2         7.63811377]
0,-2.0,433.143,108.90402983254769,176.83308736161734,19409.853072072958,139.31924874931303,31269.940785841387,433.143,435.143,2.449445442946082,[-4.04795754e-16 -6.93337535e-01],[-1.2         0.90710009],2.1822489550405875,125079.76314336558,0.7207712701881199,0.41565315292458815,2.1822489550405875,[-4.04795754e-16 -6.93337535e-01],[-1.2         0.90710009]
0,-2.0,552.108,137.6446790619075,225.3985988984656,31858.470711335867,178.48941344330723,50804.52838539137,552.108,554.108,2.4494739661123885,[-1.22825845e-15  4.82461835e-01],[-1.2        -0.12651954],2.7640972635021153,203218.11354156554,0.9198386512418777,0.676908433329501,2.7640972635021153,[-1.22825845e-15  4.82461835e-01],[-1.2        -0.12651954]
0,-2.0,506.393,126.18526282237994,206.73577897182105,26816.961753532523,163.75885244325733,42739.68230708564,506.393,508.393,2.4494695718297677,[-9.64087660e-16  1.10923612e+00],[-1.2         3.73460948],2.536434156609946,170958.7292283425,0.8435907608377867,0.5693502368693173,2.536434156609946,[-9.64087660e-16  1.10923612e+00],[-1.2         3.73460948]
0,-2.0,651.667,162.889287835985,266.04299508484013,44245.955141997896,210.3472251825488,70778.87523371226,651.667,653.667,2.4494800165371236,[1.40575810e-16 8.31435993e-01],[-1.2         1.94072005],3.2733515973820317,283115.50093484897,1.0852992399673738,0.9423242541398015,3.2733515973820317,[1.40575810e-16 8.31435993e-01],[-1.2         1.94072005]
